id	trial	item	anchor	answer	example
19_12_10_161443.txt_07	7	age	low	higher	kalousek
19_12_10_161443.txt_07	8	unemployment	high	lower	praha
19_12_10_161443.txt_07	9	salary	high	lower	uklizec
19_12_10_161443.txt_07	10	distance	high	lower	viden
19_12_11_132605.txt_07	1	days	high	lower	zemÏ
19_12_11_132605.txt_07	2	price	low	higher	ökoda
19_12_11_132605.txt_07	3	length	low	higher	lucie
19_12_11_132605.txt_07	4	weight	low	higher	zebra
19_12_11_132605.txt_07	5	age	low	higher	nevÌm
19_12_11_132605.txt_07	6	salary	low	higher	uËitel
19_12_11_132605.txt_07	7	distance	low	higher	pa¯Ìû
19_12_11_132605.txt_07	8	population	low	higher	nÏmecko
19_12_11_132605.txt_07	9	temperature	low	higher	Ëerven
19_12_11_132605.txt_07	10	unemployment	high	lower	karlovarsk˝
19_12_11_143928.txt_07	1	days	high	lower	ZemÏ
19_12_11_143928.txt_07	2	unemployment	low	higher	St¯edoËesk˝
19_12_11_143928.txt_07	3	weight	high	lower	Pes
19_12_11_143928.txt_07	4	distance	low	higher	Bern
19_12_11_143928.txt_07	5	salary	high	lower	MalÌ¯
19_12_11_143928.txt_07	6	temperature	high	lower	Leden
19_12_11_143928.txt_07	7	population	high	lower	NÏmecko
19_12_11_143928.txt_07	8	age	low	higher	Ivan Bartoö
19_12_11_143928.txt_07	9	price	low	higher	Mercedes
19_12_11_143928.txt_07	10	length	low	higher	Zuzana
19_12_13_101842.txt_07	1	days	high	higher	Pluto
19_12_13_101842.txt_07	2	salary	low	higher	¯editel
19_12_13_101842.txt_07	3	length	low	higher	Jakub
19_12_13_101842.txt_07	4	price	high	lower	Audi
19_12_13_101842.txt_07	5	age	high	lower	Babiö
19_12_13_101842.txt_07	6	temperature	high	lower	leden
19_12_13_101842.txt_07	7	unemployment	high	lower	St¯edoËesk˝ kraj
19_12_13_101842.txt_07	8	distance	high	lower	BerlÌn
19_12_13_101842.txt_07	9	population	low	higher	NÏmecko
19_12_13_101842.txt_07	10	weight	low	higher	K˘Ú
19_12_13_113700.txt_07	1	temperature	high	lower	B¯ezen
19_12_13_113700.txt_07	2	weight	high	lower	Velryba
19_12_13_113700.txt_07	3	unemployment	high	lower	Kr·lovÈhradeck˝
19_12_13_113700.txt_07	4	distance	low	higher	Bratislava
19_12_13_113700.txt_07	5	days	low	higher	Mars
19_12_13_113700.txt_07	6	salary	high	lower	Poslanec
19_12_13_113700.txt_07	7	length	low	higher	Jonat·n
19_12_13_113700.txt_07	8	age	high	lower	Dominik Feri
19_12_13_113700.txt_07	9	population	low	higher	Belgie
19_12_13_113700.txt_07	10	price	low	higher	Tesla
19_12_13_142827.txt_07	1	unemployment	high	lower	St¯edoËesk˝
19_12_13_142827.txt_07	2	population	low	higher	Slovensko
19_12_13_142827.txt_07	3	distance	low	higher	VÌdeÚ
19_12_13_142827.txt_07	4	days	high	lower	Saturn
19_12_13_142827.txt_07	5	salary	high	lower	InstalatÈr
19_12_13_142827.txt_07	6	temperature	high	lower	Listopad
19_12_13_142827.txt_07	7	weight	high	lower	Myö
19_12_13_142827.txt_07	8	price	high	lower	Opel
19_12_13_142827.txt_07	9	age	low	higher	V·clav Klaus jr.
19_12_13_142827.txt_07	10	length	low	higher	Julie
19_12_16_161652.txt_07	1	length	low	higher	Jakub
19_12_16_161652.txt_07	2	days	high	lower	Merkur
19_12_16_161652.txt_07	3	population	low	lower	Rakousko
19_12_16_161652.txt_07	4	unemployment	high	lower	VysoËina
19_12_16_161652.txt_07	5	distance	low	higher	Rim
19_12_16_161652.txt_07	6	age	high	lower	Beneöov·
19_12_16_161652.txt_07	7	temperature	high	lower	Leden
19_12_16_161652.txt_07	8	weight	low	higher	Nosoroûec
19_12_16_161652.txt_07	9	price	high	lower	Volkswagen
19_12_16_161652.txt_07	10	salary	low	higher	kominÌk
19_12_17_101015.txt_07	1	age	high	lower	Dominik Feri
19_12_17_101015.txt_07	2	days	high	higher	Jupitr
19_12_17_101015.txt_07	3	weight	low	higher	tigr
19_12_17_101015.txt_07	4	distance	low	higher	Stokholm
19_12_17_101015.txt_07	5	price	high	lower	Skoda
19_12_17_101015.txt_07	6	temperature	high	lower	kveten
19_12_17_101015.txt_07	7	population	high	lower	Slovensko
19_12_17_101015.txt_07	8	salary	high	lower	lekar
19_12_17_101015.txt_07	9	length	low	higher	Petr
19_12_17_101015.txt_07	10	unemployment	high	lower	Praha
19_12_18_132502.txt_07	1	price	low	higher	audi
19_12_18_132502.txt_07	2	length	low	higher	Nov·k
19_12_18_132502.txt_07	3	distance	low	higher	2000
19_12_18_132502.txt_07	4	weight	low	higher	lev
19_12_18_132502.txt_07	5	salary	low	higher	zdravotnÌ sestra
19_12_18_132502.txt_07	6	unemployment	low	higher	ostravsk˝ kraj
19_12_18_132502.txt_07	7	days	low	higher	zemÏkoule
19_12_18_132502.txt_07	8	population	high	lower	»esk· Republika
19_12_18_132502.txt_07	9	temperature	high	higher	Ëervenec
19_12_18_132502.txt_07	10	age	low	higher	Babiö
19_12_20_114513.txt_07	1	age	low	higher	jinöÌk
19_12_20_114513.txt_07	2	unemployment	low	higher	Brunt·l
19_12_20_114513.txt_07	3	salary	high	lower	uËitel
19_12_20_114513.txt_07	4	price	high	lower	Audi
19_12_20_114513.txt_07	5	length	high	lower	Ella
19_12_20_114513.txt_07	6	distance	low	lower	Berlin
19_12_20_114513.txt_07	7	population	low	higher	NÏmecko
19_12_20_114513.txt_07	8	days	low	higher	Mars
19_12_20_114513.txt_07	9	temperature	high	lower	kvÏten
19_12_20_114513.txt_07	10	weight	low	higher	Slon
19_11_21_132207.txt_08	1	weight	low	higher	slon
19_11_21_132207.txt_08	2	price	high	lower	ökoda
19_11_21_132207.txt_08	3	days	high	lower	merkur
19_11_21_132207.txt_08	4	age	high	lower	okamura
19_11_21_132207.txt_08	5	temperature	high	lower	Ëerven
19_11_21_132207.txt_08	6	distance	low	higher	pa¯Ìû
19_11_21_132207.txt_08	7	length	low	higher	vÌt
19_11_21_132207.txt_08	8	unemployment	high	lower	moravskoslezsk˝
19_11_21_132207.txt_08	9	population	low	higher	nÏmecko
19_11_21_132207.txt_08	10	salary	high	lower	truhl·¯
19_11_22_131433.txt_08	1	price	low	lower	äkoda
19_11_22_131433.txt_08	2	unemployment	low	higher	St¯edoËesk˝
19_11_22_131433.txt_08	3	distance	low	higher	Pa¯Ìû
19_11_22_131433.txt_08	4	temperature	high	lower	Leden
19_11_22_131433.txt_08	5	days	high	higher	Uran
19_11_22_131433.txt_08	6	length	high	lower	Jan
19_11_22_131433.txt_08	7	population	low	higher	NÏmecko
19_11_22_131433.txt_08	8	salary	high	lower	lÈka¯
19_11_22_131433.txt_08	9	weight	high	lower	hroch
19_11_22_131433.txt_08	10	age	high	lower	Dominik Feri
19_11_22_143131.txt_08	1	days	high	lower	neptun
19_11_22_143131.txt_08	2	price	high	lower	ökoda
19_11_22_143131.txt_08	3	length	high	lower	Anna
19_11_22_143131.txt_08	4	weight	high	lower	medvÏd
19_11_22_143131.txt_08	5	distance	low	higher	Pa¯Ìû
19_11_22_143131.txt_08	6	population	high	lower	Francie
19_11_22_143131.txt_08	7	age	low	higher	Andrej babiö
19_11_22_143131.txt_08	8	unemployment	high	lower	St¯edoËesk˝
19_11_22_143131.txt_08	9	salary	high	lower	vÏdec
19_11_22_143131.txt_08	10	temperature	high	lower	leden
19_11_22_160010.txt_08	1	length	high	lower	Pavel
19_11_22_160010.txt_08	2	unemployment	low	higher	JihoËesk˝
19_11_22_160010.txt_08	3	population	high	higher	Lucembursko
19_11_22_160010.txt_08	4	days	high	lower	Pluto je planeta
19_11_22_160010.txt_08	5	distance	low	higher	VÌdeÚ
19_11_22_160010.txt_08	6	weight	low	higher	koala
19_11_22_160010.txt_08	7	price	low	higher	äkoda
19_11_22_160010.txt_08	8	salary	low	higher	policista
19_11_22_160010.txt_08	9	temperature	low	higher	»erven
19_11_22_160010.txt_08	10	age	high	lower	Rozner
19_11_26_131844.txt_08	1	weight	low	lower	slon africk˝
19_11_26_131844.txt_08	2	unemployment	low	higher	Jihomoravsk˝
19_11_26_131844.txt_08	3	distance	high	lower	Budapeöù
19_11_26_131844.txt_08	4	temperature	high	lower	Srpen
19_11_26_131844.txt_08	5	days	low	higher	Uran
19_11_26_131844.txt_08	6	price	low	higher	Audi
19_11_26_131844.txt_08	7	length	low	higher	Ji¯Ì
19_11_26_131844.txt_08	8	salary	high	lower	PokladnÌ
19_11_26_131844.txt_08	9	population	low	higher	It·lie
19_11_26_131844.txt_08	10	age	high	lower	PospÌöil, NÏmcov·,...
19_11_26_141956.txt_08	1	days	high	higher	Uran
19_11_26_141956.txt_08	2	salary	high	lower	Sv·¯eË
19_11_26_141956.txt_08	3	age	low	higher	Miroslav Kalousek
19_11_26_141956.txt_08	4	unemployment	low	higher	Karlovarsk˝
19_11_26_141956.txt_08	5	distance	low	higher	BerlÌn
19_11_26_141956.txt_08	6	temperature	low	higher	Leden
19_11_26_141956.txt_08	7	length	low	higher	Kryst˝na
19_11_26_141956.txt_08	8	population	low	higher	Francie
19_11_26_141956.txt_08	9	weight	low	higher	Lev
19_11_26_141956.txt_08	10	price	low	higher	Peugeot
19_11_26_163049.txt_08	1	distance	low	higher	Bratislava
19_11_26_163049.txt_08	2	days	high	higher	Saturn
19_11_26_163049.txt_08	3	unemployment	high	lower	Moravsk˝
19_11_26_163049.txt_08	4	salary	low	lower	mur·r
19_11_26_163049.txt_08	5	weight	low	higher	vt·k
19_11_26_163049.txt_08	6	population	low	higher	Slovensko
19_11_26_163049.txt_08	7	age	high	lower	Babiö
19_11_26_163049.txt_08	8	length	low	higher	Josef
19_11_26_163049.txt_08	9	temperature	high	lower	leden
19_11_26_163049.txt_08	10	price	high	lower	audi
19_11_27_132135.txt_08	1	temperature	high	lower	cervenec
19_11_27_132135.txt_08	2	salary	low	higher	uklizecka
19_11_27_132135.txt_08	3	population	high	higher	italie
19_11_27_132135.txt_08	4	price	low	higher	huindai 30
19_11_27_132135.txt_08	5	distance	low	higher	rim
19_11_27_132135.txt_08	6	days	high	higher	mars
19_11_27_132135.txt_08	7	unemployment	high	lower	moravskoslezky
19_11_27_132135.txt_08	8	age	low	higher	slechtova
19_11_27_132135.txt_08	9	length	low	higher	ivan
19_11_27_132135.txt_08	10	weight	low	higher	opice
19_11_27_145723.txt_08	1	length	high	lower	Jana
19_11_27_145723.txt_08	2	temperature	high	lower	Leden
19_11_27_145723.txt_08	3	weight	high	lower	Myö
19_11_27_145723.txt_08	4	price	high	higher	äkoda
19_11_27_145723.txt_08	5	days	high	lower	Mars
19_11_27_145723.txt_08	6	age	low	higher	Dominik Feri
19_11_27_145723.txt_08	7	population	low	higher	»esk· republika
19_11_27_145723.txt_08	8	salary	high	lower	¯idiË
19_11_27_145723.txt_08	9	unemployment	low	higher	St¯edoËesk˝
19_11_27_145723.txt_08	10	distance	low	higher	Lond˝n
19_11_27_162450.txt_08	1	salary	low	lower	uËitel
19_11_27_162450.txt_08	2	length	high	lower	Jan
19_11_27_162450.txt_08	3	age	low	higher	VÏra Jourov·
19_11_27_162450.txt_08	4	price	low	lower	äkoda
19_11_27_162450.txt_08	5	days	low	lower	pluto
19_11_27_162450.txt_08	6	temperature	low	higher	˙nor
19_11_27_162450.txt_08	7	weight	high	higher	Slon
19_11_27_162450.txt_08	8	population	high	lower	NÏmecko
19_11_27_162450.txt_08	9	unemployment	high	lower	St¯edoËesk˝ kraj
19_11_27_162450.txt_08	10	distance	low	higher	Riga
19_11_28_125717.txt_08	1	days	high	higher	Mars
19_11_28_125717.txt_08	2	age	low	higher	Schillerov·
19_11_28_125717.txt_08	3	salary	low	higher	Stavb·r
19_11_28_125717.txt_08	4	temperature	low	higher	December
19_11_28_125717.txt_08	5	population	high	lower	Slovensk· republika
19_11_28_125717.txt_08	6	length	high	lower	Ji¯Ì
19_11_28_125717.txt_08	7	distance	low	higher	Budapeöù
19_11_28_125717.txt_08	8	weight	high	higher	Tiger
19_11_28_125717.txt_08	9	unemployment	low	higher	Libereck˝
19_11_28_125717.txt_08	10	price	high	lower	äkoda
19_11_29_130300.txt_08	1	length	high	higher	nov·kov·
19_11_29_130300.txt_08	2	distance	low	higher	Pa¯Ìû
19_11_29_130300.txt_08	3	temperature	low	higher	b¯ezen
19_11_29_130300.txt_08	4	salary	low	higher	˙ËetnÌ
19_11_29_130300.txt_08	5	price	high	lower	ökoda
19_11_29_130300.txt_08	6	age	high	lower	Feri
19_11_29_130300.txt_08	7	days	low	higher	ZemÏ
19_11_29_130300.txt_08	8	unemployment	high	lower	Moravskoslezsk˝
19_11_29_130300.txt_08	9	population	low	higher	Polsko
19_11_29_130300.txt_08	10	weight	low	higher	gorila
19_11_29_145255.txt_08	1	salary	low	higher	uËitel
19_11_29_145255.txt_08	2	temperature	low	higher	Ëervenec
19_11_29_145255.txt_08	3	days	low	higher	Saturn
19_11_29_145255.txt_08	4	distance	low	higher	Varöava
19_11_29_145255.txt_08	5	price	high	lower	Honda
19_11_29_145255.txt_08	6	unemployment	low	higher	Karlovarsk˝
19_11_29_145255.txt_08	7	length	high	lower	Eliöka
19_11_29_145255.txt_08	8	population	low	higher	Francie
19_11_29_145255.txt_08	9	age	low	higher	KolovratnÌk
19_11_29_145255.txt_08	10	weight	low	higher	slon
19_11_29_160638.txt_08	1	days	high	higher	zemÏ
19_11_29_160638.txt_08	2	temperature	high	lower	leden
19_11_29_160638.txt_08	3	price	high	lower	ökoda
19_11_29_160638.txt_08	4	salary	high	lower	projekt manager
19_11_29_160638.txt_08	5	population	high	lower	Ëesko
19_11_29_160638.txt_08	6	unemployment	low	higher	libensky
19_11_29_160638.txt_08	7	length	high	lower	tom·ö
19_11_29_160638.txt_08	8	distance	high	lower	Berlin
19_11_29_160638.txt_08	9	age	low	higher	nevÌm
19_11_29_160638.txt_08	10	weight	low	higher	nevim co je savce
19_12_02_162107.txt_08	1	salary	low	higher	prodavaË
19_12_02_162107.txt_08	2	distance	low	higher	BerlÌn
19_12_02_162107.txt_08	3	population	high	lower	NÏmecko
19_12_02_162107.txt_08	4	weight	low	lower	surikata
19_12_02_162107.txt_08	5	days	high	higher	Jupiter
19_12_02_162107.txt_08	6	temperature	low	higher	leden
19_12_02_162107.txt_08	7	unemployment	low	higher	Pardubick˝ kraj
19_12_02_162107.txt_08	8	price	high	higher	äkoda
19_12_02_162107.txt_08	9	age	high	lower	Miroslav Kalousek
19_12_02_162107.txt_08	10	length	high	lower	Monika
19_12_03_112722.txt_08	1	days	low	higher	Mars
19_12_03_112722.txt_08	2	distance	low	higher	Pa¯Ìû
19_12_03_112722.txt_08	3	salary	high	lower	popel·¯
19_12_03_112722.txt_08	4	temperature	high	lower	prosinec
19_12_03_112722.txt_08	5	age	low	higher	Dominik Feri
19_12_03_112722.txt_08	6	population	low	higher	Francie
19_12_03_112722.txt_08	7	weight	low	higher	lev
19_12_03_112722.txt_08	8	unemployment	high	lower	St¯edoËesk˝
19_12_03_112722.txt_08	9	length	high	lower	Jan
19_12_03_112722.txt_08	10	price	low	higher	Mazda
19_12_03_131907.txt_08	1	weight	low	higher	zebra
19_12_03_131907.txt_08	2	days	low	higher	Venuöe
19_12_03_131907.txt_08	3	price	high	higher	Mercedes
19_12_03_131907.txt_08	4	age	high	lower	Ferri
19_12_03_131907.txt_08	5	population	low	higher	Slovensko
19_12_03_131907.txt_08	6	distance	high	higher	Amstrdam
19_12_03_131907.txt_08	7	temperature	low	higher	leden
19_12_03_131907.txt_08	8	salary	low	higher	lÈka¯
19_12_03_131907.txt_08	9	length	high	lower	Ema
19_12_03_131907.txt_08	10	unemployment	high	lower	VysoËina
19_12_03_143438.txt_08	1	salary	low	higher	Policista
19_12_03_143438.txt_08	2	weight	low	higher	MedvÏd
19_12_03_143438.txt_08	3	length	low	higher	Jakub
19_12_03_143438.txt_08	4	distance	high	lower	BerlÌn
19_12_03_143438.txt_08	5	age	high	lower	Andrej Babiö
19_12_03_143438.txt_08	6	unemployment	low	higher	St¯edoËesk˝ kraj
19_12_03_143438.txt_08	7	price	high	lower	äkoda
19_12_03_143438.txt_08	8	population	high	lower	NÏmecko
19_12_03_143438.txt_08	9	days	high	lower	Merkur
19_12_03_143438.txt_08	10	temperature	low	higher	»erven
19_12_04_132059.txt_08	1	days	low	higher	ZemÏ
19_12_04_132059.txt_08	2	length	low	higher	Kate¯ina
19_12_04_132059.txt_08	3	population	high	lower	Slovensko
19_12_04_132059.txt_08	4	salary	low	higher	marketingov˝ ¯editel
19_12_04_132059.txt_08	5	price	low	higher	äkoda
19_12_04_132059.txt_08	6	weight	low	higher	medvÏd
19_12_04_132059.txt_08	7	temperature	low	higher	b¯ezen
19_12_04_132059.txt_08	8	distance	low	higher	ÿÌm
19_12_04_132059.txt_08	9	age	high	lower	Feri Dominik
19_12_04_132059.txt_08	10	unemployment	high	lower	JihoËesk˝ kraj
19_12_04_142950.txt_08	1	length	low	higher	éofie
19_12_04_142950.txt_08	2	temperature	high	lower	Leden
19_12_04_142950.txt_08	3	price	high	lower	Volkswagen
19_12_04_142950.txt_08	4	age	high	lower	Dominik Feri
19_12_04_142950.txt_08	5	distance	high	lower	VÌdeÚ
19_12_04_142950.txt_08	6	days	low	higher	ZemÏ
19_12_04_142950.txt_08	7	salary	high	lower	ProdavaË
19_12_04_142950.txt_08	8	unemployment	high	lower	Jihomoravsk˝
19_12_04_142950.txt_08	9	weight	low	higher	Slon
19_12_04_142950.txt_08	10	population	high	lower	Rakousko
19_12_04_162254.txt_08	1	population	high	lower	Slovensko
19_12_04_162254.txt_08	2	distance	high	lower	Bratislava
19_12_04_162254.txt_08	3	length	high	lower	Tereza
19_12_04_162254.txt_08	4	price	low	higher	äkoda
19_12_04_162254.txt_08	5	salary	high	lower	Program·tor
19_12_04_162254.txt_08	6	days	high	lower	Merkur
19_12_04_162254.txt_08	7	unemployment	low	higher	Libereck˝
19_12_04_162254.txt_08	8	temperature	high	lower	Duben
19_12_04_162254.txt_08	9	weight	low	higher	Slon
19_12_04_162254.txt_08	10	age	low	higher	Okamura
19_12_05_115127.txt_08	1	age	low	higher	Dominik Feri
19_12_05_115127.txt_08	2	unemployment	low	higher	Moravskoslezsk˝
19_12_05_115127.txt_08	3	population	high	higher	NÏmecko
19_12_05_115127.txt_08	4	price	low	higher	Toyota
19_12_05_115127.txt_08	5	distance	low	higher	BerlÌn
19_12_05_115127.txt_08	6	length	low	higher	Tom·ö
19_12_05_115127.txt_08	7	salary	low	higher	Automechanik
19_12_05_115127.txt_08	8	temperature	high	lower	Leden
19_12_05_115127.txt_08	9	weight	high	lower	Pes
19_12_05_115127.txt_08	10	days	high	lower	Uran
19_12_05_132124.txt_08	1	unemployment	high	lower	Moravskoslezk˝
19_12_05_132124.txt_08	2	length	low	higher	Tereza
19_12_05_132124.txt_08	3	salary	high	lower	DÏlnÌk
19_12_05_132124.txt_08	4	price	low	higher	Audi
19_12_05_132124.txt_08	5	temperature	low	higher	leden
19_12_05_132124.txt_08	6	days	high	lower	Merkur
19_12_05_132124.txt_08	7	weight	low	higher	tygr
19_12_05_132124.txt_08	8	age	low	higher	Rath
19_12_05_132124.txt_08	9	population	low	higher	NÏmecko
19_12_05_132124.txt_08	10	distance	high	higher	Norsko
19_12_09_163157.txt_08	1	price	high	lower	ökoda
19_12_09_163157.txt_08	2	length	high	lower	helena
19_12_09_163157.txt_08	3	weight	high	lower	slon
19_12_09_163157.txt_08	4	population	high	lower	Slovensko
19_12_09_163157.txt_08	5	unemployment	low	higher	ZlÌnsk˝
19_12_09_163157.txt_08	6	distance	low	higher	Pa¯Ìû
19_12_09_163157.txt_08	7	salary	high	lower	uËitel
19_12_09_163157.txt_08	8	days	low	higher	merkur
19_12_09_163157.txt_08	9	temperature	low	higher	leden
19_12_09_163157.txt_08	10	age	high	lower	Babiö
19_12_10_112126.txt_08	1	unemployment	high	lower	St¯edoËesk˝
19_12_10_112126.txt_08	2	age	low	higher	Kalousek
19_12_10_112126.txt_08	3	weight	low	higher	opice
19_12_10_112126.txt_08	4	length	high	lower	VojtÏch
19_12_10_112126.txt_08	5	temperature	low	higher	leden
19_12_10_112126.txt_08	6	population	high	lower	Francie
19_12_10_112126.txt_08	7	price	high	higher	Volvo
19_12_10_112126.txt_08	8	salary	high	lower	Kade¯nice
19_12_10_112126.txt_08	9	distance	low	higher	BerlÌn
19_12_10_112126.txt_08	10	days	low	higher	Saturn
19_12_10_132915.txt_08	1	price	low	higher	porsche
19_12_10_132915.txt_08	2	length	low	higher	Jakub
19_12_10_132915.txt_08	3	distance	high	lower	VÌdeÚ
19_12_10_132915.txt_08	4	weight	low	lower	koËka
19_12_10_132915.txt_08	5	age	high	lower	Jourov·
19_12_10_132915.txt_08	6	temperature	high	lower	leden
19_12_10_132915.txt_08	7	days	low	higher	Mars
19_12_10_132915.txt_08	8	salary	high	lower	recepËnÌ
19_12_10_132915.txt_08	9	unemployment	high	lower	VysoËina
19_12_10_132915.txt_08	10	population	high	lower	Slovensko
19_12_10_142635.txt_08	1	weight	high	higher	éirafa
19_12_10_142635.txt_08	2	days	high	lower	ZemÏ
19_12_10_142635.txt_08	3	population	high	lower	Rakousko
19_12_10_142635.txt_08	4	salary	low	higher	Elektrik·¯
19_12_10_142635.txt_08	5	age	high	lower	Vesel˝
19_12_10_142635.txt_08	6	distance	high	higher	Lond˝n
19_12_10_142635.txt_08	7	length	low	higher	VojtÏch
19_12_10_142635.txt_08	8	price	low	higher	Audi
19_12_10_142635.txt_08	9	unemployment	low	higher	Karlovarsk˝
19_12_10_142635.txt_08	10	temperature	low	higher	Srpen
19_12_11_132548.txt_08	1	unemployment	high	lower	VysoËina
19_12_11_132548.txt_08	2	weight	low	higher	Slon
19_12_11_132548.txt_08	3	price	low	higher	Ford
19_12_11_132548.txt_08	4	age	high	lower	Kalousek
19_12_11_132548.txt_08	5	population	low	higher	NÏmecko
