id	trial	item	comparison	absolute
19_12_05_115119.txt_07	2	salary	lower	32000
19_12_05_115119.txt_07	3	population	lower	15
19_12_05_115119.txt_07	4	price	lower	250
19_12_05_115119.txt_07	5	length	lower	5
19_12_05_115119.txt_07	6	weight	higher	60
19_12_05_115119.txt_07	7	distance	higher	500
19_12_05_115119.txt_07	8	unemployment	lower	3
19_12_05_115119.txt_07	9	temperature	higher	10
19_12_05_115119.txt_07	10	age	lower	40
19_12_05_132121.txt_07	1	distance	lower	1700
19_12_05_132121.txt_07	2	salary	higher	30000
19_12_05_132121.txt_07	3	unemployment	lower	6
19_12_05_132121.txt_07	4	age	higher	55
19_12_05_132121.txt_07	5	price	higher	850000
19_12_05_132121.txt_07	6	population	higher	23
19_12_05_132121.txt_07	7	temperature	lower	10
19_12_05_132121.txt_07	8	days	higher	5000
19_12_05_132121.txt_07	9	length	higher	6
19_12_05_132121.txt_07	10	weight	lower	300
19_12_10_121351.txt_07	1	age	lower	45
19_12_10_121351.txt_07	2	price	higher	300
19_12_10_121351.txt_07	3	salary	lower	34000
19_12_10_121351.txt_07	4	length	lower	7
19_12_10_121351.txt_07	5	unemployment	lower	4
19_12_10_121351.txt_07	6	weight	lower	800
19_12_10_121351.txt_07	7	distance	lower	1000
19_12_10_121351.txt_07	8	days	lower	20000
19_12_10_121351.txt_07	9	temperature	lower	20
19_12_10_121351.txt_07	10	population	higher	20
19_12_10_132913.txt_07	1	distance	higher	3500
19_12_10_132913.txt_07	2	unemployment	lower	3
19_12_10_132913.txt_07	3	salary	higher	19000
19_12_10_132913.txt_07	4	length	higher	5
19_12_10_132913.txt_07	5	population	higher	25
19_12_10_132913.txt_07	6	age	lower	52
19_12_10_132913.txt_07	7	price	higher	180
19_12_10_132913.txt_07	8	days	higher	15000
19_12_10_132913.txt_07	9	temperature	lower	23
19_12_10_132913.txt_07	10	weight	higher	8
19_12_10_161443.txt_07	1	price	lower	500000
19_12_10_161443.txt_07	2	temperature	lower	18
19_12_10_161443.txt_07	3	days	lower	58
19_12_10_161443.txt_07	4	weight	higher	15
19_12_10_161443.txt_07	5	population	higher	28
19_12_10_161443.txt_07	6	length	higher	5
19_12_10_161443.txt_07	7	age	higher	52
19_12_10_161443.txt_07	8	unemployment	lower	8
19_12_10_161443.txt_07	9	salary	lower	30000
19_12_10_161443.txt_07	10	distance	lower	300000
19_12_11_132605.txt_07	1	days	lower	365
19_12_11_132605.txt_07	2	price	lower	350000
19_12_11_132605.txt_07	3	length	lower	5
19_12_11_132605.txt_07	4	weight	higher	15
19_12_11_132605.txt_07	5	age	higher	35
19_12_11_132605.txt_07	6	salary	higher	17000
19_12_11_132605.txt_07	7	distance	higher	1000
19_12_11_132605.txt_07	8	population	higher	10000000
19_12_11_132605.txt_07	9	temperature	higher	12
19_12_11_132605.txt_07	10	unemployment	lower	2
19_12_11_143928.txt_07	1	days	lower	600
19_12_11_143928.txt_07	2	unemployment	lower	7
19_12_11_143928.txt_07	3	weight	lower	100
19_12_11_143928.txt_07	4	distance	higher	500
19_12_11_143928.txt_07	5	salary	lower	30000
19_12_11_143928.txt_07	6	temperature	lower	18
19_12_11_143928.txt_07	7	population	higher	10
19_12_11_143928.txt_07	8	age	lower	37
19_12_11_143928.txt_07	9	price	higher	300000
19_12_11_143928.txt_07	10	length	higher	6
19_12_13_101842.txt_07	1	days	lower	365
19_12_13_101842.txt_07	2	salary	higher	28000
19_12_13_101842.txt_07	3	length	higher	5
19_12_13_101842.txt_07	4	price	higher	500
19_12_13_101842.txt_07	5	age	higher	45
19_12_13_101842.txt_07	6	temperature	lower	16
19_12_13_101842.txt_07	7	unemployment	lower	3
19_12_13_101842.txt_07	8	distance	lower	1500
19_12_13_101842.txt_07	9	population	higher	10
19_12_13_101842.txt_07	10	weight	higher	200
19_12_13_113700.txt_07	1	temperature	lower	18
19_12_13_113700.txt_07	2	weight	higher	56
19_12_13_113700.txt_07	3	unemployment	lower	3
19_12_13_113700.txt_07	4	distance	higher	399
19_12_13_113700.txt_07	5	days	higher	185
19_12_13_113700.txt_07	6	salary	higher	33000
19_12_13_113700.txt_07	7	length	higher	6
19_12_13_113700.txt_07	8	age	lower	58
19_12_13_113700.txt_07	9	population	higher	3
19_12_13_113700.txt_07	10	price	higher	480
19_12_13_142827.txt_07	1	unemployment	lower	2.1
19_12_13_142827.txt_07	2	population	lower	6
19_12_13_142827.txt_07	3	distance	higher	650
19_12_13_142827.txt_07	4	days	higher	1050
19_12_13_142827.txt_07	5	salary	higher	29950
19_12_13_142827.txt_07	6	temperature	lower	14
19_12_13_142827.txt_07	7	weight	lower	1350
19_12_13_142827.txt_07	8	price	higher	450
19_12_13_142827.txt_07	9	age	higher	43
19_12_13_142827.txt_07	10	length	lower	7
19_12_16_161652.txt_07	1	length	higher	5
19_12_16_161652.txt_07	2	days	lower	550
19_12_16_161652.txt_07	3	population	lower	24
19_12_16_161652.txt_07	4	unemployment	higher	4
19_12_16_161652.txt_07	5	distance	higher	800
19_12_16_161652.txt_07	6	age	higher	62
19_12_16_161652.txt_07	7	temperature	lower	17
19_12_16_161652.txt_07	8	weight	higher	300
19_12_16_161652.txt_07	9	price	higher	500
19_12_16_161652.txt_07	10	salary	higher	37000
19_12_17_101015.txt_07	1	age	lower	62
19_12_17_101015.txt_07	2	days	lower	26000
19_12_17_101015.txt_07	3	weight	higher	3
19_12_17_101015.txt_07	4	distance	higher	1400
19_12_17_101015.txt_07	5	price	lower	700000
19_12_17_101015.txt_07	6	temperature	lower	18
19_12_17_101015.txt_07	7	population	lower	35
19_12_17_101015.txt_07	8	salary	higher	30000
19_12_17_101015.txt_07	9	length	lower	5
19_12_17_101015.txt_07	10	unemployment	lower	4
19_12_18_132502.txt_07	1	price	higher	500.000
19_12_18_132502.txt_07	2	length	higher	5
19_12_18_132502.txt_07	3	distance	lower	1.000
19_12_18_132502.txt_07	4	weight	higher	50
19_12_18_132502.txt_07	5	salary	lower	23.000
19_12_18_132502.txt_07	6	unemployment	higher	5
19_12_18_132502.txt_07	7	days	higher	100
19_12_18_132502.txt_07	8	population	lower	20000000
19_12_18_132502.txt_07	9	temperature	higher	25
19_12_18_132502.txt_07	10	age	higher	35
19_12_20_114513.txt_07	1	age	higher	36
19_12_20_114513.txt_07	2	unemployment	higher	3
19_12_20_114513.txt_07	3	salary	lower	31000
19_12_20_114513.txt_07	4	price	higher	320000
19_12_20_114513.txt_07	5	length	higher	4
19_12_20_114513.txt_07	6	distance	higher	280
19_12_20_114513.txt_07	7	population	higher	3000000
19_12_20_114513.txt_07	8	days	higher	365
19_12_20_114513.txt_07	9	temperature	higher	23
19_12_20_114513.txt_07	10	weight	higher	3
19_11_21_132207.txt_08	1	weight	higher	85
19_11_21_132207.txt_08	2	price	higher	500
19_11_21_132207.txt_08	3	days	lower	5000
19_11_21_132207.txt_08	4	age	lower	50
19_11_21_132207.txt_08	5	temperature	higher	16
19_11_21_132207.txt_08	6	distance	higher	1000
19_11_21_132207.txt_08	7	length	lower	6
19_11_21_132207.txt_08	8	unemployment	higher	3
19_11_21_132207.txt_08	9	population	higher	15
19_11_21_132207.txt_08	10	salary	lower	27000
19_11_22_131433.txt_08	1	price	lower	120
19_11_22_131433.txt_08	2	unemployment	lower	3
19_11_22_131433.txt_08	3	distance	lower	700
19_11_22_131433.txt_08	4	temperature	lower	14
19_11_22_131433.txt_08	5	days	higher	25001
19_11_22_131433.txt_08	6	length	lower	5
19_11_22_131433.txt_08	7	population	higher	26
19_11_22_131433.txt_08	8	salary	higher	27000
19_11_22_131433.txt_08	9	weight	higher	97
19_11_22_131433.txt_08	10	age	lower	57
19_11_22_143131.txt_08	1	days	higher	365
19_11_22_143131.txt_08	2	price	lower	100000
19_11_22_143131.txt_08	3	length	lower	5
19_11_22_143131.txt_08	4	weight	higher	70
19_11_22_143131.txt_08	5	distance	lower	800
19_11_22_143131.txt_08	6	population	higher	15
19_11_22_143131.txt_08	7	age	higher	50
19_11_22_143131.txt_08	8	unemployment	lower	6
19_11_22_143131.txt_08	9	salary	lower	25000
19_11_22_143131.txt_08	10	temperature	lower	15
19_11_22_160010.txt_08	1	length	lower	6
19_11_22_160010.txt_08	2	unemployment	lower	1.4
19_11_22_160010.txt_08	3	population	lower	55
19_11_22_160010.txt_08	4	days	higher	5000
19_11_22_160010.txt_08	5	distance	lower	500
19_11_22_160010.txt_08	6	weight	lower	12
19_11_22_160010.txt_08	7	price	lower	400
19_11_22_160010.txt_08	8	salary	lower	34000
19_11_22_160010.txt_08	9	temperature	higher	14
19_11_22_160010.txt_08	10	age	lower	52
19_11_26_131844.txt_08	1	weight	lower	10
19_11_26_131844.txt_08	2	unemployment	higher	2.4
19_11_26_131844.txt_08	3	distance	lower	1500
19_11_26_131844.txt_08	4	temperature	higher	20
19_11_26_131844.txt_08	5	days	higher	255
19_11_26_131844.txt_08	6	price	higher	250
19_11_26_131844.txt_08	7	length	lower	4
19_11_26_131844.txt_08	8	salary	lower	35000
19_11_26_131844.txt_08	9	population	higher	12
19_11_26_131844.txt_08	10	age	lower	60
19_11_26_141956.txt_08	1	days	higher	850
19_11_26_141956.txt_08	2	salary	higher	29000
19_11_26_141956.txt_08	3	age	higher	50
19_11_26_141956.txt_08	4	unemployment	higher	3
19_11_26_141956.txt_08	5	distance	lower	600
19_11_26_141956.txt_08	6	temperature	lower	12
19_11_26_141956.txt_08	7	length	higher	6
19_11_26_141956.txt_08	8	population	higher	30
19_11_26_141956.txt_08	9	weight	higher	12
19_11_26_141956.txt_08	10	price	higher	550
19_11_26_163049.txt_08	1	distance	lower	450
19_11_26_163049.txt_08	2	days	lower	30000
19_11_26_163049.txt_08	3	unemployment	higher	7
19_11_26_163049.txt_08	4	salary	higher	13350
19_11_26_163049.txt_08	5	weight	higher	3
19_11_26_163049.txt_08	6	population	higher	3
19_11_26_163049.txt_08	7	age	higher	45
19_11_26_163049.txt_08	8	length	higher	5
19_11_26_163049.txt_08	9	temperature	lower	23
19_11_26_163049.txt_08	10	price	higher	700000
19_11_27_132135.txt_08	1	temperature	higher	18
19_11_27_132135.txt_08	2	salary	lower	35000
19_11_27_132135.txt_08	3	population	higher	35000000
19_11_27_132135.txt_08	4	price	lower	350000
19_11_27_132135.txt_08	5	distance	higher	1200
19_11_27_132135.txt_08	6	days	lower	31000
19_11_27_132135.txt_08	7	unemployment	higher	3
19_11_27_132135.txt_08	8	age	lower	52
19_11_27_132135.txt_08	9	length	higher	5
19_11_27_132135.txt_08	10	weight	higher	1
19_11_27_145723.txt_08	1	length	lower	6
19_11_27_145723.txt_08	2	temperature	lower	19
19_11_27_145723.txt_08	3	weight	lower	111
19_11_27_145723.txt_08	4	price	lower	300000
19_11_27_145723.txt_08	5	days	lower	650
19_11_27_145723.txt_08	6	age	lower	48
19_11_27_145723.txt_08	7	population	lower	350
19_11_27_145723.txt_08	8	salary	lower	27000
19_11_27_145723.txt_08	9	unemployment	lower	3
19_11_27_145723.txt_08	10	distance	lower	450
19_11_27_162450.txt_08	1	salary	lower	30000
19_11_27_162450.txt_08	2	length	lower	7
19_11_27_162450.txt_08	3	age	higher	32
19_11_27_162450.txt_08	4	price	lower	100000
19_11_27_162450.txt_08	5	days	higher	100
19_11_27_162450.txt_08	6	temperature	lower	12
19_11_27_162450.txt_08	7	weight	higher	60
19_11_27_162450.txt_08	8	population	higher	25
19_11_27_162450.txt_08	9	unemployment	lower	3
19_11_27_162450.txt_08	10	distance	higher	1200
19_11_28_125717.txt_08	1	days	lower	30000
19_11_28_125717.txt_08	2	age	higher	44
19_11_28_125717.txt_08	3	salary	lower	32000
19_11_28_125717.txt_08	4	temperature	lower	12
19_11_28_125717.txt_08	5	population	lower	15
19_11_28_125717.txt_08	6	length	lower	7
19_11_28_125717.txt_08	7	distance	lower	550
19_11_28_125717.txt_08	8	weight	higher	12
19_11_28_125717.txt_08	9	unemployment	higher	2
19_11_28_125717.txt_08	10	price	higher	750000
19_11_29_130300.txt_08	1	length	lower	12
19_11_29_130300.txt_08	2	distance	higher	500
19_11_29_130300.txt_08	3	temperature	lower	15
19_11_29_130300.txt_08	4	salary	lower	18000
19_11_29_130300.txt_08	5	price	higher	500
19_11_29_130300.txt_08	6	age	lower	46
19_11_29_130300.txt_08	7	days	lower	500
19_11_29_130300.txt_08	8	unemployment	higher	2.8
19_11_29_130300.txt_08	9	population	higher	10
19_11_29_130300.txt_08	10	weight	higher	40
19_11_29_145255.txt_08	1	salary	lower	23000
19_11_29_145255.txt_08	2	temperature	higher	18
19_11_29_145255.txt_08	3	days	lower	500
19_11_29_145255.txt_08	4	distance	lower	700
19_11_29_145255.txt_08	5	price	lower	500000
19_11_29_145255.txt_08	6	unemployment	lower	3.4
19_11_29_145255.txt_08	7	length	higher	5
19_11_29_145255.txt_08	8	population	higher	15
19_11_29_145255.txt_08	9	age	lower	38
19_11_29_145255.txt_08	10	weight	higher	40
19_11_29_160638.txt_08	1	days	lower	1000
19_11_29_160638.txt_08	2	temperature	lower	17
19_11_29_160638.txt_08	3	price	higher	600000
19_11_29_160638.txt_08	4	salary	lower	50000
19_11_29_160638.txt_08	5	population	lower	20
19_11_29_160638.txt_08	6	unemployment	lower	1.5
19_11_29_160638.txt_08	7	length	lower	6
19_11_29_160638.txt_08	8	distance	lower	1200
19_11_29_160638.txt_08	9	age	higher	30
19_11_29_160638.txt_08	10	weight	higher	2
19_12_02_162107.txt_08	1	salary	lower	28000
19_12_02_162107.txt_08	2	distance	lower	1500
19_12_02_162107.txt_08	3	population	higher	50
19_12_02_162107.txt_08	4	weight	lower	1
19_12_02_162107.txt_08	5	days	higher	30000
19_12_02_162107.txt_08	6	temperature	lower	18
19_12_02_162107.txt_08	7	unemployment	lower	3
19_12_02_162107.txt_08	8	price	lower	1200
19_12_02_162107.txt_08	9	age	higher	55
19_12_02_162107.txt_08	10	length	lower	6
19_12_03_112722.txt_08	1	days	lower	450
19_12_03_112722.txt_08	2	distance	higher	600
19_12_03_112722.txt_08	3	salary	lower	32000
19_12_03_112722.txt_08	4	temperature	lower	12.5
19_12_03_112722.txt_08	5	age	lower	49
19_12_03_112722.txt_08	6	population	higher	20
19_12_03_112722.txt_08	7	weight	higher	79
19_12_03_112722.txt_08	8	unemployment	lower	6
19_12_03_112722.txt_08	9	length	lower	5
19_12_03_112722.txt_08	10	price	higher	500
19_12_03_131907.txt_08	1	weight	higher	30
19_12_03_131907.txt_08	2	days	lower	1000
19_12_03_131907.txt_08	3	price	higher	1000
19_12_03_131907.txt_08	4	age	lower	60
19_12_03_131907.txt_08	5	population	higher	10
19_12_03_131907.txt_08	6	distance	lower	3000
19_12_03_131907.txt_08	7	temperature	lower	10
19_12_03_131907.txt_08	8	salary	higher	25000
19_12_03_131907.txt_08	9	length	lower	6
19_12_03_131907.txt_08	10	unemployment	lower	2
19_12_03_143438.txt_08	1	salary	higher	30000
19_12_03_143438.txt_08	2	weight	higher	8
19_12_03_143438.txt_08	3	length	higher	5
19_12_03_143438.txt_08	4	distance	lower	500
19_12_03_143438.txt_08	5	age	lower	55
19_12_03_143438.txt_08	6	unemployment	lower	5
19_12_03_143438.txt_08	7	price	higher	200000
19_12_03_143438.txt_08	8	population	higher	25
19_12_03_143438.txt_08	9	days	lower	500
19_12_03_143438.txt_08	10	temperature	higher	15
19_12_04_132059.txt_08	1	days	lower	365
19_12_04_132059.txt_08	2	length	higher	5
19_12_04_132059.txt_08	3	population	lower	20
19_12_04_132059.txt_08	4	salary	higher	17000
19_12_04_132059.txt_08	5	price	lower	600
19_12_04_132059.txt_08	6	weight	higher	10
19_12_04_132059.txt_08	7	temperature	lower	15
19_12_04_132059.txt_08	8	distance	higher	600
19_12_04_132059.txt_08	9	age	lower	49
19_12_04_132059.txt_08	10	unemployment	lower	2
19_12_04_142950.txt_08	1	length	higher	5
19_12_04_142950.txt_08	2	temperature	lower	20
19_12_04_142950.txt_08	3	price	lower	300000
19_12_04_142950.txt_08	4	age	lower	58
19_12_04_142950.txt_08	5	distance	lower	1000
19_12_04_142950.txt_08	6	days	higher	365
19_12_04_142950.txt_08	7	salary	lower	25000
19_12_04_142950.txt_08	8	unemployment	lower	2
19_12_04_142950.txt_08	9	weight	higher	3
19_12_04_142950.txt_08	10	population	lower	15
19_12_04_162254.txt_08	1	population	lower	19
19_12_04_162254.txt_08	2	distance	lower	1800
19_12_04_162254.txt_08	3	length	lower	5
19_12_04_162254.txt_08	4	price	lower	350
19_12_04_162254.txt_08	5	salary	higher	32000
19_12_04_162254.txt_08	6	days	lower	500
19_12_04_162254.txt_08	7	unemployment	lower	1.5
19_12_04_162254.txt_08	8	temperature	higher	18
19_12_04_162254.txt_08	9	weight	higher	10
19_12_04_162254.txt_08	10	age	lower	50
19_12_05_115127.txt_08	1	age	lower	49
19_12_05_115127.txt_08	2	unemployment	higher	3
19_12_05_115127.txt_08	3	population	lower	300
19_12_05_115127.txt_08	4	price	higher	250
19_12_05_115127.txt_08	5	distance	lower	1500
19_12_05_115127.txt_08	6	length	lower	6
19_12_05_115127.txt_08	7	salary	lower	38000
19_12_05_115127.txt_08	8	temperature	lower	14
19_12_05_115127.txt_08	9	weight	lower	800
19_12_05_115127.txt_08	10	days	higher	1200
19_12_05_132124.txt_08	1	unemployment	higher	8
19_12_05_132124.txt_08	2	length	higher	6
19_12_05_132124.txt_08	3	salary	lower	32000
19_12_05_132124.txt_08	4	price	higher	350000
19_12_05_132124.txt_08	5	temperature	lower	3
19_12_05_132124.txt_08	6	days	lower	15000
19_12_05_132124.txt_08	7	weight	higher	3
19_12_05_132124.txt_08	8	age	lower	45
19_12_05_132124.txt_08	9	population	higher	15
19_12_05_132124.txt_08	10	distance	lower	3000
19_12_09_163157.txt_08	1	price	higher	400
19_12_09_163157.txt_08	2	length	lower	6
19_12_09_163157.txt_08	3	weight	higher	200
19_12_09_163157.txt_08	4	population	lower	17
19_12_09_163157.txt_08	5	unemployment	higher	3
19_12_09_163157.txt_08	6	distance	higher	1000
19_12_09_163157.txt_08	7	salary	higher	25000
19_12_09_163157.txt_08	8	days	lower	365
19_12_09_163157.txt_08	9	temperature	lower	10
19_12_09_163157.txt_08	10	age	higher	50
19_12_10_112126.txt_08	1	unemployment	lower	5
19_12_10_112126.txt_08	2	age	higher	40
19_12_10_112126.txt_08	3	weight	higher	1
19_12_10_112126.txt_08	4	length	higher	6
19_12_10_112126.txt_08	5	temperature	lower	10
19_12_10_112126.txt_08	6	population	higher	50
19_12_10_112126.txt_08	7	price	higher	100
19_12_10_112126.txt_08	8	salary	higher	27000
19_12_10_112126.txt_08	9	distance	lower	500
19_12_10_112126.txt_08	10	days	higher	120
19_12_10_132915.txt_08	1	price	higher	320.000
19_12_10_132915.txt_08	2	length	lower	6
19_12_10_132915.txt_08	3	distance	lower	1000
19_12_10_132915.txt_08	4	weight	lower	50
19_12_10_132915.txt_08	5	age	lower	62
19_12_10_132915.txt_08	6	temperature	lower	18
19_12_10_132915.txt_08	7	days	higher	80
19_12_10_132915.txt_08	8	salary	lower	16.000
19_12_10_132915.txt_08	9	unemployment	higher	2
19_12_10_132915.txt_08	10	population	lower	35
19_12_10_142635.txt_08	1	weight	higher	8
19_12_10_142635.txt_08	2	days	lower	365
19_12_10_142635.txt_08	3	population	lower	15
19_12_10_142635.txt_08	4	salary	higher	30000
19_12_10_142635.txt_08	5	age	lower	60
19_12_10_142635.txt_08	6	distance	higher	3000
19_12_10_142635.txt_08	7	length	higher	6
19_12_10_142635.txt_08	8	price	higher	300000
19_12_10_142635.txt_08	9	unemployment	higher	8
19_12_10_142635.txt_08	10	temperature	higher	15
19_12_11_132548.txt_08	1	unemployment	lower	3
19_12_11_132548.txt_08	2	weight	higher	10
19_12_11_132548.txt_08	3	price	higher	250
19_12_11_132548.txt_08	4	age	lower	55
19_12_11_132548.txt_08	5	population	higher	20
19_12_11_132548.txt_08	6	distance	lower	600
19_12_11_132548.txt_08	7	salary	lower	50000
19_12_11_132548.txt_08	8	length	lower	5
19_12_11_132548.txt_08	9	days	lower	700
19_12_11_132548.txt_08	10	temperature	higher	20
19_12_12_111551.txt_08	1	population	higher	11
19_12_12_111551.txt_08	2	length	higher	6
19_12_12_111551.txt_08	3	days	higher	365
19_12_12_111551.txt_08	4	unemployment	lower	9
19_12_12_111551.txt_08	5	temperature	lower	20
19_12_12_111551.txt_08	6	price	higher	350
19_12_12_111551.txt_08	7	salary	higher	50000
19_12_12_111551.txt_08	8	weight	lower	200
19_12_12_111551.txt_08	9	distance	lower	500
19_12_12_111551.txt_08	10	age	higher	70
19_12_12_132745.txt_08	1	population	lower	10
19_12_12_132745.txt_08	2	weight	higher	100
19_12_12_132745.txt_08	3	price	lower	700
19_12_12_132745.txt_08	4	days	lower	1000
19_12_12_132745.txt_08	5	length	lower	5
